company_name,company_name_wics,stock_code,corp_code,fiscal_year,wics_large_code,wics_large,wics_index_code,wics_index_name,wics_date,revenue,revenue_prev,operating_income,net_income,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,operating_cash_flow,investing_cash_flow,financing_cash_flow,revenue_growth_yoy,operating_margin,roe,debt_ratio,current_ratio,ocf_to_revenue
케이비아이동국실업,케이비아이동국실업,001620,00114765,2021,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,521440974563.0,,-73285371359.0,-23735748807.0,568005110934.0,397931073309.0,170074037625.0,213978423650.0,312622955976.0,-11832806203.0,-25717493752.0,9860660839.0,,-0.14054394444245144,-0.13956127071749466,2.3397520213308924,0.6844616480001139,-0.022692513209029323
케이엠,케이엠,083550,00242934,2021,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,143246155935.0,,8317785507.0,7419893953.0,179952375650.0,54363647216.0,125588728434.0,93010022234.0,41667582430.0,-2276310030.0,-6493437741.0,4908665803.0,,0.058066378484699546,0.059080890821339424,0.43287043267238307,2.2321914737974877,-0.015890897840448216
케이옥션,케이옥션,102370,00668600,2021,G25,경기관련소비재,G2550,WICS 소매(유통),2026-03-27,38300247393.0,,13627268160.0,10492541949.0,95157154051.0,24128144495.0,71029009556.0,44983269950.0,18110595477.0,22976716055.0,-499370788.0,-14703056659.0,,0.3558010479715754,0.147721923965835,0.3396942269901303,2.483809547130994,0.5999103822812218
케이카,케이카,381970,01323032,2021,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,,,,,,,,,,,,,,,,,,
케이티알파,케이티알파,036030,00260958,2021,G25,경기관련소비재,G2550,WICS 소매(유통),2026-03-27,,,,,,,,,,,,,,,,,,
코데즈컴바인,코데즈컴바인,047770,00329093,2021,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,38263528456.0,,4267015691.0,6625725682.0,80312633127.0,25680140082.0,54632493045.0,26162403184.0,18591276998.0,4265939949.0,4210900400.0,-1758343200.0,,0.11151652404212348,0.1212781133114772,0.47005250265346005,1.407240782158992,0.11148841001178159
코디,코디,080530,00308559,2021,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,54760777538.0,,-3131569827.0,-7330903756.0,68639638658.0,31945826029.0,36693812629.0,31003565180.0,7956564204.0,-31300010.0,167910039.0,1352095761.0,,-0.05718636527443238,-0.1997858284752403,0.870605253043464,3.8966021495073955,-0.0005715771653950689
코리아나,코리아나,027050,00152589,2021,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,87050014999.0,,3439945794.0,3305901565.0,113499141414.0,30567508833.0,82931632581.0,41128567841.0,21675729099.0,9165154301.0,-310693199.0,-4470759524.0,,0.0395168891589452,0.03986297462275446,0.36858684535294134,1.8974479544910647,0.10528607377155864
코리아에프티,코리아에프티,123410,00803425,2021,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,465656454377.0,,9492947158.0,4785090209.0,373473802621.0,233507023777.0,139966778844.0,185632554382.0,162361336257.0,39524562010.0,-15532715704.0,-10328722468.0,,0.020386160373747162,0.03418732822545858,1.6683031909825923,1.143329801672513,0.08487923154180213
코스맥스,코스맥스,192820,01009789,2021,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,1591487621503.0,,122599910142.0,34336481889.0,1411928775762.0,946544204187.0,465384571575.0,792234582900.0,787663555399.0,100045547951.0,-143689207061.0,32504708870.0,,0.07703478712967728,0.07378087712017423,2.0338968285596843,1.0058032740878617,0.06286291303762516
코스메카코리아,코스메카코리아,241710,00763473,2021,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,396465785819.0,,20101690521.0,16967233195.0,391569471235.0,195231551895.0,196337919340.0,183262096202.0,135407288751.0,7888284241.0,-8507233550.0,-1778424136.0,,0.050702207453979645,0.0864185240020686,0.9943649833474903,1.3534138220505991,0.019896506894547687
코오롱모빌리티그룹,코오롱모빌리티그룹,450140,01712485,2021,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-01-06,,,,,,,,,,,,,,,,,,
코웨이,코웨이,021240,00170558,2021,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,3664259556788.0,,640219263049.0,465486095093.0,3800627982540.0,1896190300581.0,1904437681959.0,1106454326269.0,1293177416525.0,331286871722.0,-367756793635.0,-8508466805.0,,0.17471995450295025,0.24442180466318944,0.995669387632828,0.8556090696682915,0.0904103179886083
콜마홀딩스,콜마홀딩스,024720,00203290,2021,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,674006002125.0,,88372029876.0,58643455893.0,1209726177916.0,355074425236.0,854651752680.0,319849775246.0,301085704487.0,15327485531.0,-115567679514.0,15742188736.0,,0.13111460372367822,0.06861678538551758,0.4154609454933716,1.0623213605938908,0.022740873942777427
쿠쿠홀딩스,쿠쿠홀딩스,192400,00132354,2021,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,685109273863.0,,106992031867.0,144831878510.0,1070887087754.0,184150127215.0,886736960539.0,402208639474.0,136593425673.0,85661972127.0,-50376607981.0,-21353907178.0,,0.1561678347509787,0.16333127517540766,0.2076716494405116,2.9445680675501453,0.12503402799380242
쿠쿠홈시스,쿠쿠홈시스,284740,01267684,2021,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,893242238382.0,,178635561823.0,169181833611.0,969414332798.0,269738601569.0,699675731229.0,399962379049.0,204264268379.0,40590934775.0,-19267676545.0,44251032445.0,,0.19998557406619805,0.24180034558841618,0.3855194478379243,1.9580633569592014,0.045442247389157905
크레버스,크레버스,096240,00525882,2021,G25,경기관련소비재,G2560,WICS 교육서비스,2026-03-27,210735912095.0,,31194760607.0,18534687076.0,229860530020.0,126823819024.0,103036710996.0,83299518152.0,80642654684.0,51469970245.0,-16483577494.0,-32307937185.0,,0.14802773906393973,0.17988430431091243,1.2308605136757853,1.0329461310321564,0.2442391984039117
크리스에프앤씨,크리스에프앤씨,110790,00522007,2021,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,375939070154.0,,87103244505.0,68131426551.0,426300268760.0,120322446278.0,305977822482.0,259595338262.0,119419902165.0,72330418588.0,-123174421691.0,31353343471.0,,0.23169511077770916,0.22266785873021244,0.3932391089719527,2.173802972165582,0.1923993123629595
클리오,클리오,237880,00957735,2021,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,232744014896.0,,13902867647.0,9267371492.0,234228416837.0,66817113819.0,167411303018.0,131190259895.0,57123619157.0,51952292906.0,-50573492272.0,-6035903336.0,,0.05973458717386308,0.05535690437224287,0.39911948963097105,2.296602733353315,0.22321645061083314
탑런토탈솔루션,탑런토탈솔루션,336680,00814582,2021,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,,,,,,,,,,,,,,,,,,
태양금속,태양금속,004100,00153755,2021,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,463045898125.0,,-750631406.0,-12264951851.0,447683663342.0,355310135573.0,92373527769.0,197985841323.0,272343040073.0,-158975710.0,-12405741550.0,5685145551.0,,-0.00162107343794538,-0.13277561382814312,3.846449780087753,0.726972281979121,-0.0003433260301921177
태원물산,태원물산,001420,00154055,2021,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,,,,,,,,,,,,,,,,,,
토니모리,토니모리,214420,00816544,2021,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,114648138200.0,,-13529557979.0,-9230684425.0,202095812764.0,106805775344.0,95290037420.0,65609632926.0,65688740641.0,-718906007.0,-2163871681.0,-522434152.0,,-0.11800939981596666,-0.09686935460330308,1.1208493378299693,0.998795718806175,-0.006270542359317615
토박스코리아,토박스코리아,215480,01064069,2021,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,36131560952.0,,2907968028.0,3627483663.0,38363381025.0,9966743118.0,28396637907.0,29804538757.0,6256126896.0,5838453519.0,1252983105.0,-1664397516.0,,0.08048276773492219,0.12774342071340059,0.35098320972508923,4.764055981034564,0.16158874305918472
티에이치엔,티에이치엔,019180,00118965,2021,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,402733099165.0,,19836086525.0,16762920164.0,339937205990.0,252248094482.0,87689111508.0,177126134449.0,174819272741.0,-790644391.0,-13190246501.0,32708968899.0,,0.049253678344607935,0.19116307459074547,2.876618204290815,1.0131956944553686,-0.00196319694765409
티와이홀딩스,티와이홀딩스,363280,01497869,2021,G25,경기관련소비재,G2530,"WICS 호텔,레스토랑,레저등",2026-03-27,295210018480.0,,11235068662.0,158600501352.0,2132174282569.0,708502449822.0,1423671832747.0,271855417997.0,517413269999.0,45828586714.0,150108567634.0,-152547131602.0,,0.038057884078081035,0.1114024297621858,0.497658542878475,0.5254125353173208,0.1552406214056208
티피씨글로벌,티피씨글로벌,130740,00578538,2021,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,80394390816.0,,476856722.0,-2325761461.0,131871795953.0,41057564103.0,90814231850.0,66921158437.0,31416534027.0,3586480322.0,-9484905202.0,12817898292.0,,0.005931467570808392,-0.025610098919754284,0.45210495388889865,2.1301254422109905,0.04461107653901425
파라다이스,파라다이스,034230,00171265,2021,G25,경기관련소비재,G2530,"WICS 호텔,레스토랑,레저등",2026-03-27,414466172837.0,,-55245896594.0,-78564040253.0,3471796250289.0,1957355763818.0,1514440486471.0,698166528275.0,483277821862.0,-35129167750.0,-73654074462.0,74551974086.0,,-0.13329410266667754,-0.0518766111675161,1.2924613289883025,1.4446483920678683,-0.08475762330503989
파세코,파세코,037070,00238153,2021,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,,,,,,,,,,,,,,,,,,
패션플랫폼,패션플랫폼,225590,01101041,2021,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,86375354181.0,,5969012953.0,15453382738.0,74726024434.0,16741356040.0,57984668394.0,54872841792.0,16066965543.0,8170479911.0,-2440247844.0,-2233225420.0,,0.06910551058918847,0.2665080816362666,0.2887203894354309,3.4152585717037782,0.09459272252451455
페스카로,페스카로,0015S0,,2021,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,,,,,,,,,,,,,,,,,,
평화산업,평화산업,090080,00573579,2021,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,424123466253.0,,5916278187.0,205128216.0,220115437716.0,194125631930.0,25989805786.0,122936942030.0,140985745625.0,9390966120.0,-16944105868.0,8154243083.0,,0.013949424301532978,0.007892641356731376,7.469299060117263,0.8719813587182992,0.022142057365904057
평화홀딩스,평화홀딩스,010770,00155124,2021,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,627732854800.0,,7598932267.0,-15682644586.0,518123304203.0,417006666018.0,101116638185.0,264615519477.0,346653596786.0,16883746274.0,-39698366408.0,22090157745.0,,0.012105360120781112,-0.15509460032984382,4.124016319204135,0.763342777719267,0.02689638776256068
포니링크,포니링크,064800,00392691,2021,G25,경기관련소비재,G2550,WICS 소매(유통),2026-03-27,109579283171.0,,1732019303.0,34549583320.0,238046310515.0,48733205744.0,189313104771.0,196222575470.0,44980021601.0,12193851297.0,93352258601.0,-3273122212.0,,0.015806083530380096,0.18249969204082533,0.25742119544734876,4.362438444574637,0.1112788014680779
폰드그룹,폰드그룹,472850,01806951,2021,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,,,,,,,,,,,,,,,,,,
폴라리스세원,폴라리스세원,234100,00617998,2021,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,97537203981.0,,-1886708059.0,8266474204.0,214306353209.0,71199812346.0,143106540863.0,135964109289.0,52871948856.0,-1266766704.0,4634306220.0,32833643210.0,,-0.019343470819273494,0.05776447501385512,0.49753010530917396,2.5715736270532905,-0.012987523245455785
폴라리스오피스,폴라리스오피스,041020,00269852,2021,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,,,2354835542.0,-286514838.0,53482683080.0,13009608725.0,40473074355.0,16334656991.0,12983440744.0,450789267.0,-6589467946.0,51560967.0,,,-0.007079146878907761,0.3214386090586866,1.2581146487342878,
폴라리스우노,폴라리스우노,114630,00663669,2021,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,66957794021.0,,5839153000.0,4721920089.0,114859925597.0,38295297352.0,76564628245.0,83535332213.0,38226923830.0,72076887.0,-35408294259.0,28474014800.0,,0.08720647215720195,0.06167234396920567,0.5001695721614223,2.185248611279638,0.0010764525333285995
풍강,풍강,093380,00155373,2021,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,76805148961.0,,4220266899.0,4362836981.0,88816399596.0,23553332459.0,65263067137.0,35859067522.0,16768199855.0,6748808549.0,-6203536537.0,-1313751456.0,,0.05494770801294794,0.06685001444755191,0.3608983379459768,2.138516229057672,0.08786922023192612
플레이그램,플레이그램,009810,00103130,2021,G25,경기관련소비재,G2550,WICS 소매(유통),2026-03-27,40831807103.0,,-1511144382.0,-18015508627.0,129521137663.0,77794237641.0,51726900022.0,113885964310.0,76754795771.0,-4460290850.0,-16716864869.0,42608579840.0,,-0.03700900080635846,-0.34828123508924397,1.503941616603997,1.4837634986324744,-0.10923569556323391
피에이치에이,피에이치에이,043370,00155151,2021,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,927613739033.0,,6584022198.0,37580148557.0,957112455957.0,311348334602.0,645764121355.0,562765133917.0,292177260194.0,49033567198.0,7037983802.0,-37614122371.0,,0.0070978058225653045,0.05819485368457135,0.4821394133026485,1.926108601139373,0.05285989753570869
피코그램,피코그램,376180,00604028,2021,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,26431821057.0,,3251576910.0,2511514028.0,50244397512.0,22966337269.0,27278060243.0,21410562926.0,22797801665.0,2129127795.0,-10504803834.0,9074375946.0,,0.12301751373800549,0.09207084395396098,0.8419343994554577,0.9391503286420051,0.08055168769524255
하나투어,하나투어,039130,00269940,2021,G25,경기관련소비재,G2530,"WICS 호텔,레스토랑,레저등",2026-03-27,40258281909.0,,-127293510463.0,-70446259772.0,430595584721.0,372839457346.0,57756127375.0,166208050303.0,172522848891.0,-107289705614.0,219661704631.0,-109388198158.0,,-3.1619210862186025,-1.219719239737202,6.455409569364328,0.9633973202471883,-2.6650343861299928
하츠,하츠,066130,00221728,2021,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,,,,,,,,,,,,,,,,,,
한국단자,한국단자,025540,00157070,2021,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,962228396481.0,,76226359858.0,62880355775.0,1125163279036.0,282995896952.0,842167382084.0,551370811813.0,194828986220.0,29583541039.0,-92441736954.0,30194691070.0,,0.07921857236470069,0.0746649147339313,0.33603283975651915,2.8300245384965184,0.030744822276281836
한국무브넥스,한국무브넥스,010100,00160418,2021,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,1003927830852.0,,26202053084.0,19748626389.0,699351929145.0,436752216916.0,262599712229.0,401696635490.0,406546656081.0,40705923266.0,-32645733154.0,-31406763435.0,,0.026099538511411915,0.07520429562305923,1.6631861977637292,0.9880701992785947,0.040546662832779766
한국앤컴퍼니,한국앤컴퍼니,000240,00160047,2021,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,963300354498.0,,228305200484.0,201000675808.0,4081229754648.0,345760552275.0,3735469202373.0,630341081664.0,242029427910.0,36106114503.0,-66733782474.0,-18962415420.0,,0.23700313138883414,0.05380868236855279,0.09256147850324976,2.6043985109876635,0.03748167882883818
한국정보공학,한국정보공학,039740,00261957,2021,G25,경기관련소비재,G2550,WICS 소매(유통),2026-03-27,171847373504.0,,3472006657.0,4884182964.0,73739126473.0,32596701801.0,41142424672.0,43235831934.0,27979072956.0,3112516920.0,-276687600.0,-895691576.0,,0.020204013516209974,0.11871402823091252,0.7922892746567778,1.5452917972655076,0.018112100618910835
한국콜마,한국콜마,161890,00939331,2021,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,1586332710248.0,,84267552991.0,43534832905.0,2606037352397.0,1246477583481.0,1359559768916.0,882876429595.0,888573082391.0,-3122843666.0,-283006749641.0,97633464204.0,,0.053120983036292556,0.03202127181191237,0.9168244103566242,0.9935889878853057,-0.0019685931241446753
한국큐빅,한국큐빅,021650,00160010,2021,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,172101995255.0,,9100089379.0,7531552116.0,137540359804.0,63054331952.0,74486027852.0,77340619197.0,53743180572.0,1713833706.0,-4281060402.0,-9956320998.0,,0.05287614106690968,0.10111362269128939,0.8465256340059614,1.4390778211086037,0.009958244257776604
한국타이어앤테크놀로지,한국타이어앤테크놀로지,161390,00937324,2021,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,7141136827775.0,,642192906442.0,604335535937.0,11703918122819.0,3498782297830.0,8205135824989.0,5509241836761.0,1869177489179.0,841528140376.0,-766568630129.0,-79087922902.0,,0.08992866569146685,0.07365332504264915,0.4264136965501958,2.947415036108116,0.11784232128180622
